timestamp,predicted_spot_price,day_of_week,hour,month,ws_101256,ws_101267,ws_101673,ws_101846,t_101118,t_101339,t_101786,t_100968,NuclearPowerMW,true_spot_price
2023-01-01 00:00:00+00:00,4.006704895075683,7,0,1,14.4,10.7,11.7,8.7,2.1,2.8,1.2,4.0,4371.744998,1.38
2023-01-01 01:00:00+00:00,3.2181662078662074,7,1,1,15.2,10.9,12.5,9.2,1.9,2.2,1.4,3.8,4373.079996,0.09
2023-01-01 02:00:00+00:00,1.561910951918451,7,2,1,14.5,11.6,12.5,10.2,1.2,1.7,1.7,3.5,4373.3099965,0.08
2023-01-01 03:00:00+00:00,1.26710348031598,7,3,1,13.5,10.5,13.6,10.9,0.7,1.3,1.7,2.3,4372.399997,0.05
2023-01-01 04:00:00+00:00,5.068604096829096,7,4,1,13.3,9.7,14.9,10.8,0.2,0.7,1.2,1.8,4370.9699965,0.08
2023-01-01 05:00:00+00:00,9.872377868242868,7,5,1,12.2,9.5,14.8,11.9,-0.4,0.3,0.8,1.4,4371.614996,0.09
2023-01-01 06:00:00+00:00,11.125372288087162,7,6,1,11.9,9.3,14.5,10.4,-0.8,0.1,0.8,0.8,4371.8849975,0.53
2023-01-01 07:00:00+00:00,7.763796522459023,7,7,1,11.9,8.1,13.5,11.0,-1.1,-0.4,0.3,0.0,4371.964998,2.03
2023-01-01 08:00:00+00:00,9.427226387038887,7,8,1,11.8,8.6,13.2,12.1,-1.2,-0.9,0.1,-1.0,4371.1749975,3.1
2023-01-01 09:00:00+00:00,10.56109343008843,7,9,1,12.0,9.2,13.3,10.3,-1.3,-1.4,-0.4,-0.9,4371.8699990000005,4.43
2023-01-01 10:00:00+00:00,10.559027566692569,7,10,1,12.0,10.0,13.5,10.4,-1.2,-1.6,-0.7,-1.1,4371.1499985,6.06
2023-01-01 11:00:00+00:00,11.408990748233249,7,11,1,11.6,10.3,13.9,10.9,-1.4,-1.7,-0.8,-0.6,4367.709995499999,6.06
2023-01-01 12:00:00+00:00,13.42158758436008,7,12,1,13.1,10.8,14.0,11.5,-1.6,-1.8,-0.5,0.0,4359.8649955,5.68
2023-01-01 13:00:00+00:00,15.76235941103377,7,13,1,12.2,10.8,13.5,11.3,-1.8,-2.1,-0.4,-0.4,4301.9299965,17.71
2023-01-01 14:00:00+00:00,24.435319619960644,7,14,1,13.7,9.7,14.4,13.6,-2.1,-2.5,-0.5,-1.1,4295.7299965,24.11
2023-01-01 15:00:00+00:00,75.69929784585784,7,15,1,14.2,11.2,14.9,12.7,-2.9,-2.8,-0.4,-1.6,4361.244995,132.2
2023-01-01 16:00:00+00:00,87.0153885742036,7,16,1,12.6,10.2,15.8,12.0,-3.5,-3.0,-0.6,-1.7,4361.839995,150.0
2023-01-01 17:00:00+00:00,82.57568969900468,7,17,1,11.8,10.3,14.7,10.8,-3.5,-3.3,-0.1,-2.2,4361.219995500001,150.0
2023-01-01 18:00:00+00:00,79.03889157231656,7,18,1,11.7,10.1,13.8,11.3,-3.9,-3.6,0.0,-2.3,4359.989995,100.0
2023-01-01 19:00:00+00:00,72.32072648333146,7,19,1,11.8,10.6,13.3,10.2,-3.7,-3.6,-0.3,-2.5,4359.1699965,48.05
2023-01-01 20:00:00+00:00,55.9911307155807,7,20,1,12.3,10.2,12.1,8.4,-4.1,-3.6,-0.7,-2.9,4365.1599985,44.68
2023-01-01 21:00:00+00:00,55.182202947422944,7,21,1,11.2,11.0,11.0,7.3,-4.4,-3.5,-1.3,-2.6,4369.7499975,45.96
2023-01-01 22:00:00+00:00,55.76490544862544,7,22,1,11.9,11.3,10.4,9.1,-3.9,-3.6,-1.1,-2.6,4369.534999,35.0
2023-01-01 23:00:00+00:00,55.9870081080031,7,23,1,10.8,10.9,11.9,9.4,-3.6,-3.6,-1.9,-2.1,4370.2699985,57.91
2023-01-02 00:00:00+00:00,59.05374192344693,1,0,1,9.2,9.1,10.6,7.4,-3.4,-3.7,-2.2,-2.2,4371.509997,76.43
2023-01-02 01:00:00+00:00,59.675860641580655,1,1,1,9.1,8.2,11.3,6.4,-2.8,-3.7,-2.4,-2.5,4371.059998,85.63
2023-01-02 02:00:00+00:00,37.39595136992637,1,2,1,7.5,7.0,11.8,7.9,-2.2,-3.5,-2.1,-2.3,4372.454998,44.16
2023-01-02 03:00:00+00:00,47.44940221907723,1,3,1,5.3,4.9,11.8,8.6,-2.5,-3.5,-2.0,-2.2,4373.4699975,50.08
2023-01-02 04:00:00+00:00,73.30325277842526,1,4,1,5.1,4.7,11.9,6.9,-2.9,-3.3,-1.6,-2.7,4370.499997000001,70.73
2023-01-02 05:00:00+00:00,88.77572049940807,1,5,1,4.5,3.5,12.4,7.8,-4.5,-3.3,-1.6,-2.8,4370.6099985,102.56
2023-01-02 06:00:00+00:00,109.44416447256454,1,6,1,4.7,3.7,11.9,8.0,-4.0,-3.3,-1.2,-3.3,4371.839996500001,138.19
2023-01-02 07:00:00+00:00,114.62235749787251,1,7,1,3.5,3.8,10.7,5.6,-5.4,-4.3,-0.5,-3.6,4374.6499995,145.98
2023-01-02 08:00:00+00:00,142.3808068513527,1,8,1,4.4,3.9,7.8,6.2,-4.0,-3.0,-0.6,-4.7,3990.839996,147.05
2023-01-02 09:00:00+00:00,148.52329606972697,1,9,1,4.1,2.7,7.6,4.1,-3.6,-4.9,-1.0,-4.9,2797.4249985,145.61
2023-01-02 10:00:00+00:00,156.3722013403263,1,10,1,2.8,3.9,6.6,5.0,-3.2,-5.6,-1.5,-4.2,2802.739997,153.5
2023-01-02 11:00:00+00:00,160.08477268760473,1,11,1,4.2,4.2,6.3,4.5,-3.2,-6.1,-1.3,-3.7,2983.9099975,175.0
2023-01-02 12:00:00+00:00,156.99930013090218,1,12,1,3.8,4.2,7.7,3.7,-3.3,-6.3,-1.7,-3.6,2987.1199965,160.0
2023-01-02 13:00:00+00:00,153.4356974398895,1,13,1,3.6,5.0,7.9,3.6,-3.2,-6.0,-2.3,-3.3,3008.0099975000003,148.2
2023-01-02 14:00:00+00:00,163.5204355184776,1,14,1,4.3,5.6,7.9,1.6,-3.4,-7.4,-3.5,-2.8,3036.5949960000003,155.34
2023-01-02 15:00:00+00:00,163.2571230971952,1,15,1,5.4,6.1,6.4,2.3,-3.3,-8.0,-4.5,-3.0,3045.9799985,162.89
2023-01-02 16:00:00+00:00,136.66998652144147,1,16,1,6.8,6.5,6.4,3.7,-2.9,-7.8,-5.5,-2.2,3435.759997,175.01
2023-01-02 17:00:00+00:00,136.29090576941573,1,17,1,8.1,6.7,5.4,3.3,-2.4,-8.5,-6.6,-1.7,3555.1749970000005,189.0
2023-01-02 18:00:00+00:00,129.23185497076994,1,18,1,7.4,8.3,5.2,4.1,-2.0,-8.5,-8.4,-1.1,3556.5399975,164.46
2023-01-02 19:00:00+00:00,135.07701974229468,1,19,1,6.1,7.5,4.8,4.8,-1.7,-8.5,-9.4,-0.4,3876.139996,153.0
2023-01-02 20:00:00+00:00,114.86812218300214,1,20,1,5.3,6.6,4.7,4.6,-1.8,-8.3,-9.8,-0.2,4309.969996,141.67
2023-01-02 21:00:00+00:00,87.90683957727457,1,21,1,4.6,6.3,4.8,4.2,-1.7,-8.3,-9.7,-0.2,4365.2349945000005,131.67
2023-01-02 22:00:00+00:00,93.72394511562514,1,22,1,3.8,5.7,3.4,3.5,-1.6,-7.7,-9.3,-0.1,4371.2999955,118.06
2023-01-02 23:00:00+00:00,83.35860078051583,1,23,1,3.3,4.8,4.7,3.5,-1.5,-7.7,-9.1,-0.6,4369.699997000001,114.5
2023-01-03 00:00:00+00:00,89.51085447599239,2,0,1,2.6,3.2,2.7,3.7,-1.5,-7.5,-9.1,-0.9,4370.1199975,118.74
2023-01-03 01:00:00+00:00,88.23966757964259,2,1,1,2.5,2.2,3.3,5.6,-1.7,-6.6,-9.0,-0.8,4370.579993,108.5
2023-01-03 02:00:00+00:00,84.85855845506349,2,2,1,3.1,2.5,3.0,5.8,-1.8,-6.4,-8.5,-0.5,4371.869998,71.44
2023-01-03 03:00:00+00:00,99.9102275215526,2,3,1,3.4,2.5,1.8,5.8,-1.8,-6.3,-8.1,-0.6,4370.049998,103.0
2023-01-03 04:00:00+00:00,118.94199442168932,2,4,1,3.5,3.9,1.4,5.3,-1.8,-5.8,-8.2,-0.9,4369.724995,77.14
2023-01-03 05:00:00+00:00,140.3130325339584,2,5,1,3.4,3.6,1.7,5.2,-1.8,-5.6,-8.1,-0.8,4368.949998,152.0
2023-01-03 06:00:00+00:00,147.07951196711792,2,6,1,3.6,3.9,3.7,4.1,-1.8,-5.5,-7.9,-0.8,4369.759996,210.0
2023-01-03 07:00:00+00:00,153.31703955934037,2,7,1,3.7,4.4,2.2,4.0,-1.9,-5.6,-7.8,-0.7,4370.129997,210.0
2023-01-03 08:00:00+00:00,169.30516163690706,2,8,1,4.0,4.2,1.1,2.5,-2.0,-5.6,-7.7,-0.4,3887.4899955,199.0
2023-01-03 09:00:00+00:00,172.46343518084856,2,9,1,4.0,3.4,1.9,2.4,-2.1,-5.5,-7.1,-0.7,3419.959996,197.0
2023-01-03 10:00:00+00:00,190.6181110278719,2,10,1,3.9,3.7,4.9,2.8,-2.1,-5.5,-7.3,-1.2,3330.0099950000003,196.0
2023-01-03 11:00:00+00:00,191.7594746177896,2,11,1,3.5,3.9,5.6,1.6,-2.0,-5.4,-7.3,-1.3,3320.1849975,184.5
2023-01-03 12:00:00+00:00,185.51462420904627,2,12,1,4.1,3.3,6.4,4.4,-2.0,-5.8,-7.1,-1.4,3319.7249970000003,180.0
2023-01-03 13:00:00+00:00,193.18446722962216,2,13,1,3.4,4.2,6.1,5.1,-2.1,-5.4,-7.1,-1.4,3318.5649985000005,201.0
2023-01-03 14:00:00+00:00,190.3286725283975,2,14,1,3.5,4.1,6.3,5.8,-2.2,-5.2,-7.0,-1.5,3299.7749975,200.0
2023-01-03 15:00:00+00:00,176.77390840437343,2,15,1,4.4,6.3,6.2,6.9,-2.4,-5.2,-6.7,-1.7,3455.9499995,196.0
2023-01-03 16:00:00+00:00,210.1162148803049,2,16,1,5.2,5.7,5.5,6.7,-2.5,-5.0,-6.3,-1.9,3459.3149980000003,250.0
2023-01-03 17:00:00+00:00,208.27923103803607,2,17,1,4.6,5.8,4.8,7.1,-2.4,-5.0,-6.3,-2.0,3456.2949975,250.0
2023-01-03 18:00:00+00:00,209.82086282902287,2,18,1,4.7,7.1,5.7,7.3,-2.5,-5.1,-6.1,-2.1,3456.799996,210.0
2023-01-03 19:00:00+00:00,139.54637048490724,2,19,1,6.2,6.7,6.8,6.2,-2.6,-5.1,-6.6,-2.2,3458.0849970000004,149.62
2023-01-03 20:00:00+00:00,124.35546783274457,2,20,1,6.2,5.3,7.2,5.5,-2.6,-5.3,-7.0,-2.4,3457.319996,131.05
2023-01-03 21:00:00+00:00,111.7543674358974,2,21,1,6.1,5.8,8.9,5.6,-2.7,-5.7,-7.4,-2.5,3457.4749965,122.62
2023-01-03 22:00:00+00:00,106.39150382083056,2,22,1,5.5,6.7,9.7,5.9,-2.8,-5.5,-7.5,-2.5,3456.7849985000003,122.6
2023-01-03 23:00:00+00:00,106.10207768326444,2,23,1,4.1,7.4,8.4,6.3,-2.7,-5.2,-7.8,-2.6,3458.524998,105.0
2023-01-04 00:00:00+00:00,85.77913690090412,3,0,1,3.3,5.8,9.2,4.8,-2.5,-5.3,-8.7,-2.4,3457.2799955,105.0
2023-01-04 01:00:00+00:00,82.73189308926908,3,1,1,2.5,6.7,9.8,5.3,-2.5,-5.3,-10.0,-2.2,3457.4499985,99.73
2023-01-04 02:00:00+00:00,82.1953080605941,3,2,1,3.1,7.1,8.4,4.9,-2.6,-6.1,-10.8,-2.3,3458.684996,82.07
2023-01-04 03:00:00+00:00,82.76853839672305,3,3,1,2.4,5.5,7.9,5.3,-2.9,-7.0,-12.0,-2.2,3457.7699955000003,71.75
2023-01-04 04:00:00+00:00,105.14431686931808,3,4,1,1.6,4.2,8.3,5.7,-3.4,-7.2,-13.1,-2.4,3458.459997500001,81.73
2023-01-04 05:00:00+00:00,123.21270504492033,3,5,1,2.7,4.3,9.1,3.9,-3.9,-8.0,-13.4,-2.7,3460.3999969999995,112.76
2023-01-04 06:00:00+00:00,129.43042118559103,3,6,1,3.5,3.3,8.5,4.6,-4.4,-7.6,-13.0,-2.9,3457.069998,137.5
2023-01-04 07:00:00+00:00,139.55694341170275,3,7,1,2.6,3.8,8.8,4.8,-4.5,-7.1,-12.1,-3.0,3555.899998,137.5
2023-01-04 08:00:00+00:00,132.3826277702247,3,8,1,4.5,4.5,7.6,4.3,-4.5,-7.2,-10.9,-3.1,3672.354998,154.34
2023-01-04 09:00:00+00:00,136.83187523743297,3,9,1,4.9,3.9,6.5,4.9,-4.4,-8.1,-10.1,-3.3,3671.869998,154.34
2023-01-04 10:00:00+00:00,144.75189342851417,3,10,1,4.9,3.4,6.0,5.8,-4.5,-9.9,-9.4,-3.5,3671.1699965,140.28
2023-01-04 11:00:00+00:00,154.56957295448774,3,11,1,4.1,3.0,6.1,6.5,-5.1,-10.7,-9.0,-3.4,3673.599996,154.0
2023-01-04 12:00:00+00:00,152.8490354364503,3,12,1,3.6,3.8,7.9,6.4,-5.6,-10.4,-9.0,-3.4,3674.099997,157.0
2023-01-04 13:00:00+00:00,152.26308677507578,3,13,1,3.8,3.4,9.0,6.3,-5.9,-10.7,-8.9,-3.5,3677.6299965,157.0
2023-01-04 14:00:00+00:00,149.7149451782467,3,14,1,3.5,3.7,8.5,6.7,-6.6,-11.6,-8.4,-4.4,3676.369997,155.5
2023-01-04 15:00:00+00:00,147.25965422845573,3,15,1,3.8,2.9,8.5,6.4,-7.7,-11.9,-7.8,-5.8,3675.269998,145.0
2023-01-04 16:00:00+00:00,144.48710642602163,3,16,1,4.5,3.2,8.0,6.1,-8.9,-12.0,-7.7,-6.4,3674.684997,133.44
2023-01-04 17:00:00+00:00,151.51429432734383,3,17,1,5.0,2.6,6.9,6.2,-10.2,-13.2,-7.7,-7.0,3675.6699975,145.0
2023-01-04 18:00:00+00:00,145.8398156112406,3,18,1,6.0,3.2,6.6,6.2,-12.1,-13.6,-7.4,-7.8,3674.724999000001,120.0
2023-01-04 19:00:00+00:00,127.47070345133088,3,19,1,5.3,3.3,6.8,5.8,-13.4,-14.5,-7.2,-8.9,3673.7199965,135.0
2023-01-04 20:00:00+00:00,123.37984233873968,3,20,1,4.7,3.8,7.4,6.1,-13.8,-14.0,-7.0,-9.4,3673.729997,123.48
2023-01-04 21:00:00+00:00,107.6794839477081,3,21,1,5.4,4.1,6.3,5.8,-13.0,-14.1,-6.7,-10.3,3672.909996,90.0
2023-01-04 22:00:00+00:00,109.740010222947,3,22,1,5.6,4.5,6.4,5.5,-12.0,-15.1,-6.6,-10.8,3674.849997,108.0
2023-01-04 23:00:00+00:00,118.11589937342616,3,23,1,5.2,4.7,6.5,5.3,-11.4,-15.3,-6.5,-11.0,3674.9899975,110.5
2023-01-05 00:00:00+00:00,81.2489377189477,4,0,1,5.0,4.6,6.5,4.8,-11.0,-15.2,-6.6,-11.5,3674.574998,74.5
2023-01-05 01:00:00+00:00,77.7526787962038,4,1,1,5.8,5.8,7.2,5.1,-11.8,-17.5,-6.6,-11.7,3674.2449975,77.02
2023-01-05 02:00:00+00:00,77.65842815647315,4,2,1,6.1,5.5,7.5,5.1,-11.8,-15.7,-6.5,-11.6,3674.179997,74.34
2023-01-05 03:00:00+00:00,82.41508251729755,4,3,1,5.9,4.8,9.6,4.3,-12.0,-13.9,-6.6,-11.8,3674.989998,52.5
2023-01-05 04:00:00+00:00,85.2026061680912,4,4,1,4.9,4.4,10.4,4.3,-12.1,-12.2,-6.6,-11.8,3675.1049975,39.8
2023-01-05 05:00:00+00:00,99.763548477171,4,5,1,5.4,3.3,10.1,3.9,-12.4,-11.5,-6.9,-11.8,3674.1899955,62.7
2023-01-05 06:00:00+00:00,113.4890345123799,4,6,1,5.3,4.3,11.0,4.7,-13.1,-11.5,-7.1,-12.0,3672.984996,111.08
2023-01-05 07:00:00+00:00,125.39905588875172,4,7,1,5.7,5.1,10.9,4.8,-12.2,-12.0,-7.3,-12.1,3672.234997000001,139.0
2023-01-05 08:00:00+00:00,136.82435253139784,4,8,1,5.2,3.8,10.2,4.4,-12.5,-10.3,-7.4,-11.9,3674.834997,149.23
2023-01-05 09:00:00+00:00,157.95412718060172,4,9,1,4.5,3.7,9.8,4.7,-11.5,-8.7,-7.6,-11.7,3675.919997,157.0
2023-01-05 10:00:00+00:00,157.5813998800319,4,10,1,4.1,3.6,9.2,4.4,-10.9,-8.3,-7.4,-11.0,3675.3649975,162.91
2023-01-05 11:00:00+00:00,155.28559075324665,4,11,1,3.7,3.4,7.8,4.2,-10.3,-8.0,-7.7,-10.0,3674.0449985,150.0
2023-01-05 12:00:00+00:00,154.144007098642,4,12,1,3.7,3.6,7.7,4.3,-9.5,-7.7,-7.8,-9.6,3673.459998,150.0
2023-01-05 13:00:00+00:00,155.27247840762934,4,13,1,3.5,3.5,7.8,4.0,-8.7,-7.5,-8.5,-9.7,3673.909995,149.4
2023-01-05 14:00:00+00:00,163.02966155323205,4,14,1,3.8,3.4,7.2,3.9,-8.3,-7.5,-8.5,-10.6,3959.209995,155.2
2023-01-05 15:00:00+00:00,170.79897048975852,4,15,1,4.2,3.8,7.2,3.7,-7.9,-7.5,-8.5,-11.0,4014.584997,168.59
2023-01-05 16:00:00+00:00,179.64264518481977,4,16,1,3.9,3.3,6.4,4.0,-7.6,-7.6,-8.8,-11.7,4012.834997,190.03
2023-01-05 17:00:00+00:00,179.3938065012811,4,17,1,3.8,3.4,6.5,3.9,-7.4,-7.7,-8.8,-11.5,4014.1349975,190.0
2023-01-05 18:00:00+00:00,168.15738501911352,4,18,1,3.5,3.2,6.8,3.5,-7.3,-7.8,-8.7,-11.1,4014.0099975,173.71
2023-01-05 19:00:00+00:00,160.27141413898974,4,19,1,3.3,3.4,6.0,3.5,-7.3,-7.9,-8.8,-10.0,4069.429997,160.05
2023-01-05 20:00:00+00:00,134.56860826895328,4,20,1,3.3,2.6,6.7,3.8,-7.4,-8.0,-8.8,-8.9,4339.289998,148.62
2023-01-05 21:00:00+00:00,125.75415150294153,4,21,1,3.4,2.6,6.2,3.9,-7.6,-8.2,-8.9,-8.4,4355.594997,141.17
2023-01-05 22:00:00+00:00,122.47281482105048,4,22,1,2.6,2.7,5.0,3.7,-7.6,-9.1,-9.0,-8.5,4355.209996,127.0
2023-01-05 23:00:00+00:00,116.0309212506012,4,23,1,2.9,2.5,4.4,3.7,-7.8,-9.2,-9.9,-8.6,4356.4749965,107.21
2023-01-06 00:00:00+00:00,116.10893468948804,5,0,1,3.0,2.4,3.2,2.9,-7.9,-9.3,-10.8,-8.1,4361.059998,101.1
2023-01-06 01:00:00+00:00,87.9347402649475,5,1,1,2.4,2.0,3.8,1.2,-8.2,-9.6,-12.2,-7.8,4361.374996500001,96.73
2023-01-06 02:00:00+00:00,90.9670017788802,5,2,1,2.5,2.0,2.6,1.6,-8.3,-9.9,-13.1,-7.7,4360.5649965,82.34
2023-01-06 03:00:00+00:00,89.90090378975601,5,3,1,3.2,2.4,3.7,1.4,-8.5,-10.4,-14.4,-7.9,4360.2049965,81.93
2023-01-06 04:00:00+00:00,122.66150749418884,5,4,1,4.4,2.3,2.2,1.3,-8.8,-10.3,-15.1,-8.1,4361.974997,98.11
2023-01-06 05:00:00+00:00,127.26946292929289,5,5,1,4.9,3.0,2.5,1.3,-9.2,-9.9,-15.9,-9.5,4362.329998,100.72
2023-01-06 06:00:00+00:00,131.5350997660874,5,6,1,5.4,2.8,2.6,1.2,-9.9,-9.8,-17.1,-9.9,4358.774998,128.3
2023-01-06 07:00:00+00:00,129.38803524832846,5,7,1,5.5,3.0,2.8,2.3,-9.8,-10.1,-17.7,-9.1,4360.719996,135.57
2023-01-06 08:00:00+00:00,128.46653432079196,5,8,1,6.3,3.6,2.8,2.7,-10.0,-10.2,-18.1,-8.5,4360.2599945,126.91
2023-01-06 09:00:00+00:00,120.24868125183782,5,9,1,6.7,5.0,2.8,2.9,-9.9,-10.0,-18.7,-7.9,4359.414997,123.17
2023-01-06 10:00:00+00:00,120.2494763664836,5,10,1,7.2,6.3,4.0,2.0,-9.5,-10.1,-19.0,-7.5,4361.9349975000005,116.12
2023-01-06 11:00:00+00:00,118.58957296015537,5,11,1,7.1,6.5,4.0,3.4,-8.5,-10.3,-18.9,-8.6,4358.7749965,116.83
2023-01-06 12:00:00+00:00,119.90079839786178,5,12,1,8.7,7.0,3.9,3.4,-8.4,-10.7,-18.8,-8.2,4358.8649955,106.79
2023-01-06 13:00:00+00:00,122.51670265046106,5,13,1,8.1,8.6,3.7,4.0,-8.6,-10.9,-19.4,-7.8,4358.8099985,127.54
2023-01-06 14:00:00+00:00,126.06687944200284,5,14,1,9.4,7.4,4.3,4.2,-9.2,-11.2,-19.7,-8.1,4357.984998,131.27
2023-01-06 15:00:00+00:00,127.9517036331602,5,15,1,9.9,6.2,4.3,3.8,-9.3,-12.0,-20.0,-8.2,4358.264997,135.62
2023-01-06 16:00:00+00:00,129.81603736506415,5,16,1,8.8,7.3,4.4,4.8,-9.5,-12.1,-20.2,-8.0,4357.3599965,150.72
2023-01-06 17:00:00+00:00,125.67133488970327,5,17,1,7.9,8.6,4.8,3.8,-10.5,-12.1,-20.5,-8.0,4358.5099965,142.11
2023-01-06 18:00:00+00:00,113.26300547150706,5,18,1,8.6,7.6,5.2,3.3,-11.2,-12.2,-21.1,-8.0,4357.954994,119.92
2023-01-06 19:00:00+00:00,106.94381911397574,5,19,1,8.8,7.3,5.7,2.8,-11.3,-12.3,-21.4,-7.8,4359.1549985,107.22
2023-01-06 20:00:00+00:00,96.75613674541832,5,20,1,10.2,8.4,6.3,1.9,-11.0,-12.5,-21.6,-7.7,4371.919997999999,101.02
2023-01-06 21:00:00+00:00,84.78825750317907,5,21,1,10.3,10.7,6.6,1.3,-10.9,-12.3,-21.7,-7.7,4373.0399975,74.25
2023-01-06 22:00:00+00:00,76.06717350704848,5,22,1,11.5,11.0,7.0,1.2,-10.7,-11.4,-21.6,-7.8,4373.934998,71.74
2023-01-06 23:00:00+00:00,73.17906799459796,5,23,1,11.9,9.8,7.2,2.0,-10.2,-11.4,-21.6,-7.9,4375.094996,71.67
2023-01-07 00:00:00+00:00,71.58430940947939,6,0,1,11.4,9.0,7.8,3.0,-9.9,-10.7,-22.1,-7.8,4373.629997,69.93
2023-01-07 01:00:00+00:00,73.61908693676693,6,1,1,10.9,9.4,8.4,2.8,-9.5,-10.4,-22.4,-7.0,4375.034996,85.0
2023-01-07 02:00:00+00:00,70.84021492507492,6,2,1,13.0,9.8,8.9,2.7,-9.1,-12.2,-22.7,-6.3,4374.4099985,70.95
2023-01-07 03:00:00+00:00,69.90326399794648,6,3,1,14.3,11.2,9.3,4.6,-9.0,-14.0,-22.9,-7.0,4373.774998,73.83
2023-01-07 04:00:00+00:00,75.38669728243977,6,4,1,13.8,12.1,8.9,6.1,-9.1,-13.9,-22.9,-7.0,4374.644995500001,75.26
2023-01-07 05:00:00+00:00,77.11518885364634,6,5,1,13.1,12.6,9.0,6.7,-9.1,-12.0,-21.9,-7.1,4374.6949965,77.82
2023-01-07 06:00:00+00:00,80.11083256826508,6,6,1,13.5,12.8,8.9,6.4,-9.2,-11.4,-20.1,-7.4,4373.484996,75.97
2023-01-07 07:00:00+00:00,83.17590492516743,6,7,1,13.7,12.7,8.7,6.1,-9.2,-11.0,-18.6,-7.5,4372.9049975,79.98
2023-01-07 08:00:00+00:00,88.28401008926254,6,8,1,13.4,12.8,9.4,5.9,-9.1,-10.5,-17.5,-7.4,4372.344996,97.1
2023-01-07 09:00:00+00:00,89.93022515012763,6,9,1,14.0,12.4,9.9,5.8,-9.0,-10.3,-16.0,-7.3,4373.144995000001,90.25
2023-01-07 10:00:00+00:00,82.91849675019425,6,10,1,14.3,12.7,10.3,7.3,-8.9,-10.0,-15.2,-7.4,4374.089996500001,79.8
2023-01-07 11:00:00+00:00,85.15995633348133,6,11,1,14.8,12.8,10.1,7.4,-8.8,-9.7,-14.6,-8.1,4373.449997000001,80.05
2023-01-07 12:00:00+00:00,90.92241172457172,6,12,1,14.7,12.9,10.0,7.3,-8.7,-9.5,-13.8,-8.4,4373.1449965,80.63
2023-01-07 13:00:00+00:00,91.47532059773562,6,13,1,14.4,13.1,9.6,6.8,-8.7,-9.4,-13.0,-8.2,4373.8899965,98.0
2023-01-07 14:00:00+00:00,96.53964537203537,6,14,1,14.6,12.8,10.0,7.0,-9.0,-9.2,-12.5,-8.1,4373.9799955,98.0
2023-01-07 15:00:00+00:00,106.5402466124616,6,15,1,15.2,12.5,10.0,7.9,-9.3,-9.4,-11.9,-8.0,4372.949995,120.0
2023-01-07 16:00:00+00:00,102.5356826538276,6,16,1,14.0,12.5,10.4,8.4,-9.5,-9.5,-11.5,-8.1,4371.6699945,123.0
2023-01-07 17:00:00+00:00,108.11727648740148,6,17,1,13.8,12.5,10.7,7.7,-9.5,-9.5,-11.4,-8.2,4371.574998,132.0
2023-01-07 18:00:00+00:00,95.42606130240128,6,18,1,13.2,12.7,11.6,7.2,-9.4,-9.5,-11.2,-8.0,4372.0799965,127.0
2023-01-07 19:00:00+00:00,92.13851036463532,6,19,1,12.6,12.6,11.8,8.2,-9.3,-9.5,-11.1,-7.8,4373.1449975000005,97.16
2023-01-07 20:00:00+00:00,91.00605778684272,6,20,1,12.3,12.5,10.9,7.1,-9.1,-9.5,-10.7,-7.9,4372.4099965000005,97.16
2023-01-07 21:00:00+00:00,78.12182828671324,6,21,1,12.8,12.4,10.9,7.1,-8.9,-9.5,-10.4,-8.2,4373.359996,85.0
2023-01-07 22:00:00+00:00,60.4950719849105,6,22,1,12.8,12.3,10.8,7.3,-8.8,-9.4,-10.5,-8.3,4374.769994,35.9
2023-01-07 23:00:00+00:00,57.94872811267166,6,23,1,12.5,12.8,11.1,6.6,-8.6,-9.3,-10.5,-8.1,4373.2199985,30.0
2023-01-08 00:00:00+00:00,29.75460692613487,7,0,1,11.8,12.3,11.8,8.1,-8.5,-9.1,-10.6,-8.2,4374.899997,30.0
2023-01-08 01:00:00+00:00,30.494405317003263,7,1,1,12.4,11.9,11.7,7.3,-8.5,-9.1,-10.4,-8.3,4374.4249975,30.0
2023-01-08 02:00:00+00:00,26.19963461918256,7,2,1,13.0,10.3,11.7,7.3,-8.6,-9.2,-10.2,-8.3,4374.1299975,4.16
2023-01-08 03:00:00+00:00,28.511916695646395,7,3,1,12.8,11.4,11.6,8.6,-8.6,-9.4,-9.9,-8.1,4376.209994,25.91
2023-01-08 04:00:00+00:00,32.7457473934671,7,4,1,12.9,11.7,11.8,9.2,-8.6,-9.2,-10.0,-7.7,4374.1149945,33.0
2023-01-08 05:00:00+00:00,39.88198228162906,7,5,1,12.8,12.0,11.8,9.3,-8.6,-9.1,-10.0,-7.5,4374.9049965,30.0
2023-01-08 06:00:00+00:00,48.59910787675289,7,6,1,13.1,12.0,12.3,9.3,-8.6,-9.2,-9.9,-7.4,4375.019998,25.91
2023-01-08 07:00:00+00:00,59.755065353720326,7,7,1,12.8,12.2,12.9,9.5,-8.5,-9.4,-9.9,-7.5,4375.819999,44.5
2023-01-08 08:00:00+00:00,63.315207798497774,7,8,1,13.1,12.2,12.5,9.2,-8.3,-9.6,-9.9,-7.5,4375.544997999999,65.5
2023-01-08 09:00:00+00:00,66.21225082898582,7,9,1,13.5,12.2,12.4,9.1,-8.1,-9.8,-9.4,-7.3,4374.5199985,85.0
2023-01-08 10:00:00+00:00,76.69419380008875,7,10,1,13.7,12.6,14.0,10.6,-7.7,-10.0,-9.1,-6.9,4374.6999965,70.0
